,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
60,-0.11077537,-0.04412152,-0.035675168,-0.015302394,-0.024056526,0.0,0.0,0.0,0.0,0.0
61,-0.10194151,-0.042477965,-0.044389904,-0.013942053,-0.02170173,1.0,0.0,0.0,0.0,0.0
62,-0.08742078,-0.03908825,-0.05214271,-0.013291899,-0.018668748,0.0,0.0,0.0,0.0,0.0
63,-0.08174701,-0.03727767,-0.05449611,-0.015430225,-0.018672533,0.0,0.0,0.0,0.0,0.0
64,-0.056279138,-0.030468486,-0.054697007,-0.017714798,-0.015342284,0.0,0.0,1.0,0.0,0.0
65,-0.025639817,-0.022347674,-0.05070868,-0.021421097,-0.011959745,0.0,0.0,0.0,0.0,0.0
66,-0.02392082,-0.012663707,-0.021013618,-0.028947242,-0.017995028,0.0,0.0,0.0,0.0,0.0
67,-0.010147601,-0.00020600857,0.0034005344,-0.035377514,-0.021148475,0.0,0.0,1.0,0.0,0.0
68,-0.020145684,-0.0034287795,-0.0032274127,-0.035179682,-0.022751536,0.0,0.0,0.0,0.0,0.0
69,-0.0145765245,-0.002979003,-0.011790067,-0.03361553,-0.020800259,0.0,0.0,0.0,0.0,0.0
70,-0.0074747056,-0.0019403696,-0.0185799,-0.032183215,-0.01874025,1.0,0.0,0.0,0.0,0.0
71,0.0006477684,-0.00048023462,-0.022873849,-0.031045154,-0.016766867,0.0,0.0,0.0,0.0,0.0
72,-0.005556628,-0.002266556,-0.022982746,-0.031600665,-0.018484406,0.0,0.0,1.0,0.0,0.0
73,-0.013535157,0.003455639,-0.0037028494,-0.032727167,-0.022191564,3.0000000000000004,0.0,0.0,0.0,0.0
74,-0.023938626,0.007661641,0.010446548,-0.0336761,-0.025752364,0.0,0.0,0.0,0.0,0.0
75,-0.018122032,0.0063472246,-0.0007160902,-0.03233837,-0.023552958,0.0,0.0,0.0,0.0,0.0
76,-0.009425193,0.0037041306,-0.014871538,-0.03052338,-0.0204137,0.0,0.0,0.0,0.0,0.0
77,0.0011357814,-0.00060234964,-0.03094125,-0.027974399,-0.016523182,0.0,0.0,0.0,0.0,0.0
78,0.012433171,-0.0067223604,-0.04838386,-0.024445761,-0.012100734,0.0,0.0,0.0,0.0,0.0
79,0.022930145,-0.016544342,-0.06985423,-0.019943066,-0.0070998087,0.0,0.0,0.0,0.0,0.0
80,4.7400594e-05,-0.02959729,-0.07332936,-0.017542763,-0.010765344,0.0,0.0,0.0,0.0,0.0
81,-0.034027457,-0.037465923,-0.06970695,-0.014390375,-0.01487384,0.0,0.0,0.0,0.0,0.0
82,-0.055448696,-0.05177182,-0.08949274,-0.008490678,-0.013085481,0.0,0.0,0.0,0.0,0.0
83,-0.05181408,-0.05966422,-0.09707615,-0.009556767,-0.010298425,0.0,0.0,0.0,0.0,0.0
84,-0.047526196,-0.06723937,-0.09987223,-0.010935824,-0.0076107904,0.0,0.0,0.0,0.0,0.0
85,-0.044048563,-0.07424934,-0.097474605,-0.012503527,-0.0054874728,0.0,0.0,0.0,0.0,0.0
86,-0.06352289,-0.062301822,-0.06483075,-0.01373319,-0.012000298,0.0,0.0,1.0,0.0,0.0
87,-0.091563,-0.051120758,-0.035162598,-0.014934191,-0.019748036,0.0,0.0,0.0,0.0,0.0
88,-0.108476266,-0.043773286,-0.02826074,-0.013921883,-0.02263144,1.0,0.0,1.0,0.0,0.0
