,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
850,0.078963876,0.05399503,-0.05506918,0.018999472,0.04801765,0.0,0.0,0.0,0.0,0.0
851,0.080696434,0.041266218,-0.06749165,0.015884152,0.049439482,0.0,0.0,0.0,0.0,0.0
852,0.07079983,0.06621374,-0.07671541,0.027897213,0.043644175,1.0,0.0,0.0,0.0,0.0
853,0.09489307,0.0247861,-0.0856252,0.016143579,0.05216816,0.0,0.0,0.0,0.0,0.0
854,0.089196056,0.05574578,-0.08765817,0.030470569,0.047057513,0.0,0.0,0.0,0.0,0.0
855,0.095406115,0.063115135,-0.09066808,0.034798328,0.047364,0.0,0.0,0.0,0.0,0.0
856,0.08608931,0.100045174,-0.079214215,0.043260455,0.04344251,0.0,0.0,0.0,0.0,0.0
857,0.06742963,0.1322778,-0.06708735,0.04827024,0.039148595,0.0,0.0,0.0,0.0,0.0
858,0.0804598,0.11456293,-0.0747056,0.038378574,0.046636723,0.0,0.0,0.0,0.0,0.0
859,0.1145021,0.06566726,-0.083938956,0.018562926,0.05986014,0.0,0.0,0.0,0.0,0.0
860,0.12347126,0.07891059,-0.08484602,0.022521269,0.060331095,0.0,0.0,0.0,0.0,0.0
861,0.1469701,0.06407665,-0.08371866,0.017183479,0.065343335,0.0,0.0,0.0,0.0,0.0
862,0.16345376,0.06397961,-0.076869994,0.016858075,0.06730354,0.0,0.0,0.0,0.0,0.0
863,0.15129575,0.07693806,-0.054237217,0.015961034,0.06290789,0.0,0.0,0.0,1.0,0.0
864,0.13859832,0.079888,-0.046828628,0.012796805,0.0602032,1.0,0.0,0.0,0.0,0.0
865,0.1379759,0.07343902,-0.058454186,0.011083884,0.060734794,0.0,0.0,0.0,0.0,0.0
866,0.15348399,0.048976347,-0.06890878,0.0049013644,0.065628454,1.0,0.0,0.0,0.0,1.0
867,0.18707046,-0.003779471,-0.078697264,-0.009871251,0.07644054,0.0,0.0,0.0,0.0,0.0
868,0.19663581,-0.053657472,-0.112689614,-0.018788908,0.086219415,2.0000000000000004,0.0,0.0,0.0,0.0
869,0.19944945,-0.09719254,-0.15041786,-0.027116131,0.095078215,0.0,0.0,0.0,0.0,0.0
870,0.18831068,-0.035224006,-0.11887884,-0.012221071,0.08169283,0.0,0.0,0.0,0.0,0.0
871,0.19357646,-0.01437971,-0.08461258,-0.012307637,0.07637422,0.0,0.0,0.0,0.0,1.0
