Date,Average Discount,Year,Month,Day,Week Day,Week End,Hijri Dates,eid ul fitr,eid ul Adha,Muharrum,Wheat Harvest,Cotton Harvest,brand t140p,brand v177j,brand T75q,brand w32S,brand G56h
06/10/2020,0,2020,6,10,1,0,1018,0,0,0,0,0,0,0,0,0,0
06/11/2020,0,2020,6,11,1,0,1019,0,0,0,0,0,0,0,0,0,0
06/12/2020,0,2020,6,12,1,0,1020,0,0,0,0,0,0,0,0,0,0
15/06/2020,0,2020,6,15,1,0,1023,0,0,0,0,0,0,0,0,0,0
16/06/2020,0,2020,6,16,1,0,1024,0,0,0,0,0,0,0,0,0,0
17/06/2020,50,2020,6,17,1,0,1025,0,0,0,0,0,0,0,0,0,0
18/06/2020,50,2020,6,18,1,0,1026,0,0,0,0,0,0,0,0,0,0
19/06/2020,49,2020,6,19,1,0,1027,0,0,0,0,0,1,0,0,0,0
22/06/2020,0,2020,6,22,1,0,111,0,0,0,0,0,0,0,0,0,0
23/06/2020,50,2020,6,23,1,0,112,0,0,0,0,0,0,0,0,0,0
24/06/2020,50,2020,6,24,1,0,113,0,0,0,0,0,0,0,0,0,0
07/06/2020,0,2020,7,6,1,0,1115,0,0,0,0,0,0,0,0,0,0
07/07/2020,50,2020,7,7,1,0,1116,0,0,0,0,0,0,0,0,0,0
07/08/2020,0,2020,7,8,1,0,1117,0,0,0,0,0,0,0,0,0,0
07/09/2020,42,2020,7,9,1,0,1118,0,0,0,0,0,0,0,0,1,0
07/10/2020,50,2020,7,10,1,0,1119,0,0,0,0,0,0,0,0,0,0
13/07/2020,0,2020,7,13,1,0,1122,0,0,0,0,0,0,0,0,0,0
14/07/2020,50,2020,7,14,1,0,1123,0,0,0,0,0,0,0,0,0,0
15/07/2020,0,2020,7,15,1,0,1124,0,0,0,0,0,0,0,0,0,0
16/07/2020,0,2020,7,16,1,0,1125,0,0,0,0,0,0,0,0,0,0
17/07/2020,0,2020,7,17,1,0,1126,0,0,0,0,0,0,0,0,1,0
20/07/2020,0,2020,7,20,1,0,1129,0,0,0,0,0,0,0,0,0,0
21/07/2020,0,2020,7,21,1,0,1130,0,0,0,0,0,0,0,0,0,0
22/07/2020,0,2020,7,22,1,0,121,0,0,0,0,0,0,0,0,0,0
23/07/2020,49,2020,7,23,1,0,122,0,0,0,0,0,0,0,0,0,0
24/07/2020,0,2020,7,24,1,0,123,0,1,0,0,0,0,0,0,0,0
27/07/2020,50,2020,7,27,1,0,126,0,1,0,0,0,1,0,0,0,0
08/03/2020,11,2020,8,3,1,0,1213,0,0,0,0,0,0,0,0,0,0
08/04/2020,50,2020,8,4,1,0,1214,0,0,0,0,0,0,0,0,0,0
08/05/2020,0,2020,8,5,1,0,1215,0,0,0,0,0,1,0,0,0,0
08/06/2020,50,2020,8,6,1,0,1216,0,0,0,0,0,0,0,0,0,0
08/07/2020,50,2020,8,7,1,0,1217,0,0,0,0,0,0,0,0,0,0
08/10/2020,33,2020,8,10,1,0,1220,0,0,0,0,0,0,0,0,1,0
08/11/2020,50,2020,8,11,1,0,1221,0,0,0,0,0,0,0,0,0,0
08/12/2020,50,2020,8,12,1,0,1222,0,0,0,0,0,0,0,0,0,0
13/08/2020,0,2020,8,13,1,0,1223,0,0,0,0,0,0,0,0,0,0
14/08/2020,50,2020,8,14,1,0,1224,0,0,0,0,0,0,0,0,0,0
15/08/2020,50,2020,8,15,0,1,1225,0,0,0,0,0,0,0,0,0,0
16/08/2020,33,2020,8,16,0,1,1226,0,0,0,0,0,0,0,0,0,0
17/08/2020,50,2020,8,17,1,0,1227,0,0,0,0,0,0,0,0,0,0
18/08/2020,50,2020,8,18,1,0,1228,0,0,0,0,0,1,0,0,0,0
19/08/2020,50,2020,8,19,1,0,1229,0,0,0,0,0,0,0,0,0,0
20/08/2020,50,2020,8,20,1,0,11,0,0,0,0,0,0,0,0,0,0
21/08/2020,0,2020,8,21,1,0,12,0,0,0,0,0,0,0,0,0,0
22/08/2020,50,2020,8,22,0,1,13,0,0,0,0,0,0,0,0,0,1
23/08/2020,49,2020,8,23,0,1,14,0,0,0,0,0,0,0,0,0,0
24/08/2020,50,2020,8,24,1,0,15,0,0,0,0,0,0,0,0,0,0
25/08/2020,50,2020,8,25,1,0,16,0,0,0,0,0,0,0,0,0,0
26/08/2020,50,2020,8,26,1,0,17,0,0,0,0,0,0,0,0,0,0
27/08/2020,50,2020,8,27,1,0,18,0,0,0,0,0,0,0,0,0,0
28/08/2020,50,2020,8,28,1,0,19,0,0,0,0,0,0,0,0,0,0
31/08/2020,0,2020,8,31,1,0,112,0,0,0,0,0,0,0,0,0,0
09/01/2020,50,2020,9,1,1,0,113,0,0,0,0,0,0,0,0,0,0
09/02/2020,49,2020,9,2,1,0,114,0,0,0,0,0,0,0,0,0,0
09/03/2020,50,2020,9,3,1,0,115,0,0,0,0,0,0,0,0,0,0
09/04/2020,50,2020,9,4,1,0,116,0,0,0,0,0,0,0,0,1,0
09/05/2020,0,2020,9,5,0,1,117,0,0,0,0,0,0,0,0,0,0
09/06/2020,50,2020,9,6,0,1,118,0,0,0,0,0,0,0,0,0,0
09/07/2020,50,2020,9,7,1,0,119,0,0,0,0,0,0,0,0,0,0
09/08/2020,49,2020,9,8,1,0,120,0,0,0,0,0,0,0,0,0,0
09/09/2020,50,2020,9,9,1,0,121,0,0,0,0,0,0,0,0,0,0
09/10/2020,0,2020,9,10,1,0,122,0,0,0,0,0,0,0,0,1,0
09/11/2020,49,2020,9,11,1,0,123,0,0,0,0,0,0,0,0,0,0
09/12/2020,50,2020,9,12,0,1,124,0,0,0,0,0,0,1,0,0,0
13/09/2020,50,2020,9,13,0,1,125,0,0,0,0,0,0,0,0,0,0
14/09/2020,0,2020,9,14,1,0,126,0,0,0,0,0,0,0,0,0,0
15/09/2020,50,2020,9,15,1,0,127,0,0,0,0,0,0,0,0,0,0
16/09/2020,49,2020,9,16,1,0,128,0,0,0,0,0,0,0,0,0,0
17/09/2020,0,2020,9,17,1,0,129,0,0,0,0,0,0,0,0,0,0
18/09/2020,50,2020,9,18,1,0,21,0,0,0,0,0,0,0,0,0,0
19/09/2020,50,2020,9,19,0,1,22,0,0,0,0,0,0,0,0,0,1
20/09/2020,49,2020,9,20,0,1,23,0,0,0,0,0,0,0,0,0,0
21/09/2020,50,2020,9,21,1,0,24,0,0,0,0,0,0,0,0,0,0
22/09/2020,50,2020,9,22,1,0,25,0,0,0,0,0,0,0,0,0,0
23/09/2020,49,2020,9,23,1,0,26,0,0,0,0,0,0,0,0,0,0
24/09/2020,50,2020,9,24,1,0,27,0,0,0,0,0,0,0,0,0,1
25/09/2020,50,2020,9,25,1,0,28,0,0,0,0,0,0,0,0,0,0
26/09/2020,49,2020,9,26,0,1,29,0,0,0,0,0,0,0,0,0,0
27/09/2020,50,2020,9,27,0,1,210,0,0,0,0,0,0,0,0,0,0
28/09/2020,50,2020,9,28,1,0,211,0,0,0,0,0,0,0,0,0,0
29/09/2020,50,2020,9,29,1,0,212,0,0,0,0,0,0,0,0,0,0
30/09/2020,50,2020,9,30,1,0,213,0,0,0,0,0,0,0,0,1,0
10/01/2020,0,2020,10,1,1,0,214,0,0,0,0,1,0,0,0,0,0
10/02/2020,50,2020,10,2,1,0,215,0,0,0,0,1,0,0,0,0,0
10/03/2020,50,2020,10,3,0,1,216,0,0,0,0,1,0,0,0,0,0
10/04/2020,49,2020,10,4,0,1,217,0,0,0,0,1,0,0,0,0,0
10/05/2020,0,2020,10,5,1,0,218,0,0,0,0,1,1,0,0,0,0
10/06/2020,49,2020,10,6,1,0,219,0,0,0,0,1,0,0,0,0,0
10/07/2020,50,2020,10,7,1,0,220,0,0,0,0,1,1,0,0,0,0
10/08/2020,50,2020,10,8,1,0,221,0,0,0,0,1,0,0,0,0,0
10/09/2020,50,2020,10,9,1,0,222,0,0,0,0,1,1,0,0,0,0
10/10/2020,50,2020,10,10,0,1,223,0,0,0,0,1,0,0,0,0,0
10/11/2020,50,2020,10,11,0,1,224,0,0,0,0,1,0,0,0,0,0
10/12/2020,0,2020,10,12,1,0,225,0,0,0,0,1,0,0,0,0,0
13/10/2020,0,2020,10,13,1,0,226,0,0,0,0,1,0,0,0,0,0
14/10/2020,50,2020,10,14,1,0,227,0,0,0,0,1,0,0,0,0,0
15/10/2020,50,2020,10,15,1,0,228,0,0,0,0,1,0,0,0,0,1
16/10/2020,0,2020,10,16,1,0,229,0,0,0,0,1,0,0,0,0,0
17/10/2020,50,2020,10,17,0,1,230,0,0,0,0,1,0,0,0,0,0
18/10/2020,49,2020,10,18,0,1,31,0,0,0,0,1,1,0,0,0,0
19/10/2020,49,2020,10,19,1,0,32,0,0,0,0,1,0,0,0,0,1
20/10/2020,0,2020,10,20,1,0,33,0,0,0,0,1,1,0,0,0,0
21/10/2020,50,2020,10,21,1,0,34,0,0,0,0,1,0,0,0,1,0
22/10/2020,50,2020,10,22,1,0,35,0,0,0,0,1,0,0,0,0,0
23/10/2020,50,2020,10,23,1,0,36,0,0,0,0,1,0,0,0,0,0
24/10/2020,35,2020,10,24,0,1,37,0,0,0,0,1,0,0,0,0,1
25/10/2020,50,2020,10,25,0,1,38,0,0,0,0,1,1,0,0,0,0
29/10/2020,0,2020,10,29,1,0,312,0,0,0,0,1,0,0,0,0,0
31/10/2020,0,2020,10,31,0,1,314,0,0,0,0,1,0,0,0,4,0
11/08/2020,50,2020,11,8,0,1,322,0,0,0,0,1,0,0,0,2,0
11/09/2020,24,2020,11,9,1,0,323,0,0,0,0,1,0,0,0,0,0
11/10/2020,30,2020,11,10,1,0,324,0,0,0,0,1,1,0,0,0,0
11/11/2020,35,2020,11,11,1,0,325,0,0,0,0,1,0,0,0,1,0
11/12/2020,25,2020,11,12,1,0,326,0,0,0,0,1,0,0,0,0,0
13/11/2020,21,2020,11,13,1,0,327,0,0,0,0,1,1,0,0,0,0
14/11/2020,28,2020,11,14,0,1,328,0,0,0,0,1,0,0,0,0,0
15/11/2020,22,2020,11,15,0,1,329,0,0,0,0,1,0,0,0,0,0
16/11/2020,20,2020,11,16,1,0,41,0,0,0,0,1,1,0,0,0,0
17/11/2020,38,2020,11,17,1,0,42,0,0,0,0,1,0,0,0,0,0
18/11/2020,20,2020,11,18,1,0,43,0,0,0,0,1,0,0,0,0,0
19/11/2020,23,2020,11,19,1,0,44,0,0,0,0,1,0,0,0,0,0
20/11/2020,0,2020,11,20,1,0,45,0,0,0,0,1,0,0,0,0,0
21/11/2020,25,2020,11,21,0,1,46,0,0,0,0,1,1,0,0,0,0
22/11/2020,40,2020,11,22,0,1,47,0,0,0,0,1,0,0,0,0,0
23/11/2020,22,2020,11,23,1,0,48,0,0,0,0,1,0,0,0,0,0
24/11/2020,29,2020,11,24,1,0,49,0,0,0,0,1,0,0,0,0,0
25/11/2020,20,2020,11,25,1,0,410,0,0,0,0,1,0,0,0,0,0
26/11/2020,22,2020,11,26,1,0,411,0,0,0,0,1,0,0,0,0,0
27/11/2020,22,2020,11,27,1,0,412,0,0,0,0,1,0,0,0,0,0
28/11/2020,24,2020,11,28,0,1,413,0,0,0,0,1,0,0,0,0,0
29/11/2020,23,2020,11,29,0,1,414,0,0,0,0,1,0,0,0,0,0
30/11/2020,22,2020,11,30,1,0,415,0,0,0,0,1,0,0,0,0,0
12/01/2020,20,2020,12,1,1,0,416,0,0,0,0,0,0,0,0,0,0
12/02/2020,23,2020,12,2,1,0,417,0,0,0,0,0,1,0,0,0,0
12/03/2020,24,2020,12,3,1,0,418,0,0,0,0,0,0,0,0,0,0
12/04/2020,24,2020,12,4,1,0,419,0,0,0,0,0,1,0,0,0,0
12/05/2020,20,2020,12,5,0,1,420,0,0,0,0,0,0,0,0,0,0
12/06/2020,20,2020,12,6,0,1,421,0,0,0,0,0,1,0,0,0,0
12/07/2020,21,2020,12,7,1,0,422,0,0,0,0,0,0,0,0,0,0
12/08/2020,30,2020,12,8,1,0,423,0,0,0,0,0,0,0,0,0,0
12/09/2020,30,2020,12,9,1,0,424,0,0,0,0,0,0,0,0,0,0
12/10/2020,21,2020,12,10,1,0,425,0,0,0,0,0,0,0,0,0,0
12/11/2020,21,2020,12,11,1,0,426,0,0,0,0,0,0,0,0,0,0
12/12/2020,20,2020,12,12,0,1,427,0,0,0,0,0,0,0,0,0,0
13/12/2020,20,2020,12,13,0,1,428,0,0,0,0,0,0,0,0,0,0
14/12/2020,26,2020,12,14,1,0,429,0,0,0,0,0,0,0,0,0,0
15/12/2020,20,2020,12,15,1,0,430,0,0,0,0,0,0,0,0,0,0
16/12/2020,24,2020,12,16,1,0,51,0,0,0,0,0,0,0,0,0,0
17/12/2020,24,2020,12,17,1,0,52,0,0,0,0,0,0,0,0,0,0
18/12/2020,27,2020,12,18,1,0,53,0,0,0,0,0,0,0,0,0,0
19/12/2020,20,2020,12,19,0,1,54,0,0,0,0,0,0,0,0,0,0
20/12/2020,22,2020,12,20,0,1,55,0,0,0,0,0,0,0,0,1,0
21/12/2020,23,2020,12,21,1,0,56,0,0,0,0,0,0,0,0,0,0
22/12/2020,30,2020,12,22,1,0,57,0,0,0,0,0,1,0,0,0,0
23/12/2020,22,2020,12,23,1,0,58,0,0,0,0,0,0,0,0,0,0
24/12/2020,20,2020,12,24,1,0,59,0,0,0,0,0,0,0,0,0,0
25/12/2020,28,2020,12,25,1,0,510,0,0,0,0,0,0,0,0,0,0
26/12/2020,21,2020,12,26,0,1,511,0,0,0,0,0,0,0,0,0,0
27/12/2020,23,2020,12,27,0,1,512,0,0,0,0,0,1,0,0,0,0
28/12/2020,20,2020,12,28,1,0,513,0,0,0,0,0,0,0,0,0,0
29/12/2020,20,2020,12,29,1,0,514,0,0,0,0,0,0,0,0,0,0
30/12/2020,22,2020,12,30,1,0,515,0,0,0,0,0,0,0,0,0,0
31/12/2020,21,2020,12,31,1,0,516,0,0,0,0,0,0,0,0,0,0
01/01/2021,25,2021,1,1,1,0,515,0,0,0,0,0,0,0,0,0,0
01/02/2021,30,2021,1,2,0,1,516,0,0,0,0,0,0,0,0,0,0
01/03/2021,21,2021,1,3,0,1,517,0,0,0,0,0,1,0,0,0,0
01/04/2021,36,2021,1,4,1,0,518,0,0,0,0,0,0,0,0,0,0
01/05/2021,35,2021,1,5,1,0,519,0,0,0,0,0,0,0,0,0,0
01/06/2021,0,2021,1,6,1,0,520,0,0,0,0,0,0,0,0,0,0
01/07/2021,25,2021,1,7,1,0,521,0,0,0,0,0,0,0,0,0,0
01/08/2021,30,2021,1,8,1,0,522,0,0,0,0,0,0,0,0,0,1
01/09/2021,30,2021,1,9,0,1,523,0,0,0,0,0,0,1,0,0,0
01/10/2021,28,2021,1,10,0,1,524,0,0,0,0,0,1,0,0,0,0
01/11/2021,25,2021,1,11,1,0,525,0,0,0,0,0,0,0,0,0,0
01/12/2021,26,2021,1,12,1,0,526,0,0,0,0,0,1,0,0,0,0
13/01/2021,25,2021,1,13,1,0,527,0,0,0,0,0,0,1,0,0,0
14/01/2021,20,2021,1,14,1,0,528,0,0,0,0,0,0,0,0,0,0
15/01/2021,24,2021,1,15,1,0,529,0,0,0,0,0,0,0,1,0,0
16/01/2021,27,2021,1,16,0,1,61,0,0,0,0,0,0,0,0,1,0
17/01/2021,24,2021,1,17,0,1,62,0,0,0,0,0,0,0,0,0,0
18/01/2021,31,2021,1,18,1,0,63,0,0,0,0,0,0,0,0,0,0
19/01/2021,38,2021,1,19,1,0,64,0,0,0,0,0,0,0,0,0,0
20/01/2021,40,2021,1,20,1,0,65,0,0,0,0,0,0,0,0,0,0
21/01/2021,33,2021,1,21,1,0,66,0,0,0,0,0,0,0,0,0,0
22/01/2021,25,2021,1,22,1,0,67,0,0,0,0,0,1,0,0,0,0
23/01/2021,35,2021,1,23,0,1,68,0,0,0,0,0,0,0,0,0,0
24/01/2021,32,2021,1,24,0,1,69,0,0,0,0,0,1,0,0,0,0
25/01/2021,28,2021,1,25,1,0,610,0,0,0,0,0,0,0,0,0,0
26/01/2021,20,2021,1,26,1,0,611,0,0,0,0,0,1,0,0,0,0
27/01/2021,22,2021,1,27,1,0,612,0,0,0,0,0,2,0,0,0,0
28/01/2021,20,2021,1,28,1,0,613,0,0,0,0,0,1,0,0,0,0
29/01/2021,23,2021,1,29,1,0,614,0,0,0,0,0,0,0,0,0,0
30/01/2021,30,2021,1,30,0,1,615,0,0,0,0,0,1,0,0,0,0
31/01/2021,22,2021,1,31,0,1,616,0,0,0,0,0,0,0,0,0,0
02/01/2021,48,2021,2,1,1,0,616,0,0,0,0,0,0,0,0,0,0
02/02/2021,29,2021,2,2,1,0,617,0,0,0,0,0,0,0,0,0,0
02/03/2021,0,2021,2,3,1,0,618,0,0,0,0,0,0,0,0,0,0
02/04/2021,26,2021,2,4,1,0,619,0,0,0,0,0,1,0,0,0,0
02/05/2021,27,2021,2,5,1,0,620,0,0,0,0,0,0,0,0,0,0
02/06/2021,27,2021,2,6,0,1,621,0,0,0,0,0,0,0,0,0,0
02/07/2021,30,2021,2,7,0,1,622,0,0,0,0,0,0,0,0,0,0
02/08/2021,32,2021,2,8,1,0,623,0,0,0,0,0,0,1,0,0,0
02/09/2021,26,2021,2,9,1,0,624,0,0,0,0,0,0,0,0,0,0
02/10/2021,38,2021,2,10,1,0,625,0,0,0,0,0,0,1,0,0,0
02/11/2021,25,2021,2,11,1,0,626,0,0,0,0,0,1,0,0,0,0
02/12/2021,20,2021,2,12,1,0,627,0,0,0,0,0,1,0,0,0,0
13/02/2021,25,2021,2,13,0,1,628,0,0,0,0,0,0,0,0,0,0
14/02/2021,36,2021,2,14,0,1,629,0,0,0,0,0,0,0,0,0,0
15/02/2021,46,2021,2,15,1,0,630,0,0,0,0,0,1,0,0,0,0
16/02/2021,20,2021,2,16,1,0,71,0,0,0,0,0,0,0,0,0,0
17/02/2021,0,2021,2,17,1,0,72,0,0,0,0,0,0,0,0,0,0
18/02/2021,38,2021,2,18,1,0,73,0,0,0,0,0,0,0,0,0,0
19/02/2021,27,2021,2,19,1,0,74,0,0,0,0,0,1,0,0,0,0
20/02/2021,20,2021,2,20,0,1,75,0,0,0,0,0,0,0,0,0,0
21/02/2021,20,2021,2,21,0,1,76,0,0,0,0,0,0,0,0,0,0
22/02/2021,30,2021,2,22,1,0,77,0,0,0,0,0,1,0,0,0,0
23/02/2021,22,2021,2,23,1,0,78,0,0,0,0,0,1,0,0,0,0
24/02/2021,0,2021,2,24,1,0,79,0,0,0,0,0,0,0,0,0,0
25/02/2021,24,2021,2,25,1,0,710,0,0,0,0,0,0,0,0,0,0
26/02/2021,21,2021,2,26,1,0,711,0,0,0,0,0,0,0,0,0,0
27/02/2021,23,2021,2,27,0,1,712,0,0,0,0,0,0,0,0,0,0
28/02/2021,26,2021,2,28,0,1,713,0,0,0,0,0,0,0,1,0,0
03/01/2021,28,2021,3,1,1,0,717,0,0,0,0,0,0,0,0,0,0
03/02/2021,24,2021,3,2,1,0,718,0,0,0,0,0,1,0,0,0,0
03/03/2021,20,2021,3,3,1,0,719,0,0,0,0,0,1,0,0,0,0
03/04/2021,50,2021,3,4,1,0,720,0,0,0,0,0,0,0,0,0,0
03/05/2021,20,2021,3,5,1,0,721,0,0,0,0,0,0,0,0,0,0
03/06/2021,25,2021,3,6,0,1,722,0,0,0,0,0,0,0,0,0,0
03/07/2021,23,2021,3,7,0,1,723,0,0,0,0,0,0,0,0,0,0
03/08/2021,33,2021,3,8,1,0,724,0,0,0,0,0,0,0,0,0,0
03/09/2021,32,2021,3,9,1,0,725,0,0,0,0,0,1,0,0,0,0
03/10/2021,40,2021,3,10,1,0,726,0,0,0,0,0,0,0,0,0,0
03/11/2021,30,2021,3,11,1,0,727,0,0,0,0,0,0,0,0,0,0
03/12/2021,22,2021,3,12,1,0,728,0,0,0,0,0,0,0,0,0,0
13/03/2021,30,2021,3,13,0,1,729,0,0,0,0,0,0,0,0,0,0
15/03/2021,50,2021,3,15,1,0,82,0,0,0,0,0,0,0,0,0,0
16/03/2021,27,2021,3,16,1,0,83,0,0,0,0,0,0,0,0,0,0
17/03/2021,38,2021,3,17,1,0,84,0,0,0,0,0,0,0,0,0,0
18/03/2021,24,2021,3,18,1,0,85,0,0,0,0,0,0,0,0,0,0
19/03/2021,30,2021,3,19,1,0,86,0,0,0,0,0,0,0,0,0,0
22/03/2021,32,2021,3,22,1,0,89,0,0,0,0,0,0,0,0,0,0
23/03/2021,27,2021,3,23,1,0,810,0,0,0,0,0,0,0,0,0,0
24/03/2021,0,2021,3,24,1,0,811,0,0,0,0,0,0,0,0,0,0
25/03/2021,30,2021,3,25,1,0,812,0,0,0,0,0,0,0,0,0,0
26/03/2021,26,2021,3,26,1,0,813,0,0,0,0,0,0,0,0,0,0
29/03/2021,24,2021,3,29,1,0,816,0,0,0,0,0,0,0,0,0,0
30/03/2021,30,2021,3,30,1,0,817,0,0,0,0,0,0,0,0,0,0
31/03/2021,29,2021,3,31,1,0,818,0,0,0,0,0,0,0,1,0,0
04/01/2021,30,2021,4,1,1,0,819,0,0,0,1,0,0,0,0,0,0
04/02/2021,0,2021,4,2,1,0,820,0,0,0,1,0,0,0,0,0,0
04/05/2021,30,2021,4,5,1,0,823,0,0,0,1,0,0,0,0,0,0
04/06/2021,30,2021,4,6,1,0,824,0,0,0,1,0,0,0,0,0,0
04/07/2021,22,2021,4,7,1,0,825,0,0,0,1,0,0,0,0,0,0
04/08/2021,22,2021,4,8,1,0,826,0,0,0,1,0,0,0,0,0,0
04/09/2021,24,2021,4,9,1,0,827,0,0,0,1,0,0,0,0,0,0
04/12/2021,20,2021,4,12,1,0,830,0,0,0,1,0,0,0,0,0,0
13/04/2021,20,2021,4,13,1,0,91,0,0,0,1,0,0,0,0,0,0
14/04/2021,21,2021,4,14,1,0,92,0,0,0,1,0,0,0,0,0,0
15/04/2021,31,2021,4,15,1,0,93,0,0,0,1,0,0,0,0,0,0
16/04/2021,20,2021,4,16,1,0,94,0,0,0,1,0,0,0,0,0,0
19/04/2021,22,2021,4,19,1,0,97,0,0,0,1,0,0,0,0,0,0
20/04/2021,30,2021,4,20,1,0,98,0,0,0,1,0,0,0,0,1,0
21/04/2021,0,2021,4,21,1,0,99,0,0,0,1,0,0,0,0,0,0
22/04/2021,23,2021,4,22,1,0,910,0,0,0,1,0,0,0,0,0,0
23/04/2021,0,2021,4,23,1,0,911,0,0,0,1,0,0,0,0,0,0
26/04/2021,20,2021,4,26,1,0,914,0,0,0,1,0,0,0,0,0,0
27/04/2021,25,2021,4,27,1,0,915,0,0,0,1,0,0,0,0,0,0
28/04/2021,22,2021,4,28,1,0,916,0,0,0,1,0,0,0,0,0,0
29/04/2021,22,2021,4,29,1,0,917,0,0,0,1,0,0,0,0,0,0
30/04/2021,30,2021,4,30,1,0,918,0,0,0,1,0,0,0,0,0,0
05/03/2021,30,2021,5,3,1,0,921,1,0,0,1,0,0,0,0,0,0
05/04/2021,26,2021,5,4,1,0,922,1,0,0,1,0,0,0,0,0,0
05/05/2021,0,2021,5,5,1,0,923,1,0,0,1,0,0,0,0,0,0
05/06/2021,0,2021,5,6,1,0,924,1,0,0,1,0,0,0,0,0,0
05/07/2021,31,2021,5,7,1,0,925,1,0,0,1,0,0,0,0,0,0
17/05/2021,50,2021,5,17,1,0,105,0,0,0,1,0,0,0,0,0,0
18/05/2021,50,2021,5,18,1,0,106,0,0,0,1,0,0,0,0,0,0
19/05/2021,20,2021,5,19,1,0,107,0,0,0,1,0,0,0,0,0,0
20/05/2021,30,2021,5,20,1,0,108,0,0,0,1,0,0,0,0,0,0
21/05/2021,21,2021,5,21,1,0,109,0,0,0,1,0,0,0,0,0,0
24/05/2021,21,2021,5,24,1,0,1012,0,0,0,1,0,0,0,0,0,0
25/05/2021,0,2021,5,25,1,0,1013,0,0,0,1,0,0,0,0,0,0
26/05/2021,25,2021,5,26,1,0,1014,0,0,0,1,0,0,0,0,0,0
27/05/2021,31,2021,5,27,1,0,1015,0,0,0,1,0,0,0,0,0,0
28/05/2021,20,2021,5,28,1,0,1016,0,0,0,1,0,0,0,0,0,0
31/05/2021,21,2021,5,31,1,0,1019,0,0,0,1,0,0,0,0,0,0
06/01/2021,30,2021,6,1,1,0,1020,0,0,0,0,0,0,0,0,0,0
06/02/2021,22,2021,6,2,1,0,1021,0,0,0,0,0,0,0,0,0,0
06/03/2021,20,2021,6,3,1,0,1022,0,0,0,0,0,0,0,0,0,0
06/04/2021,22,2021,6,4,1,0,1023,0,0,0,0,0,0,0,0,0,0
06/07/2021,21,2021,6,7,1,0,1026,0,0,0,0,0,0,0,0,0,0
06/08/2021,23,2021,6,8,1,0,1027,0,0,0,0,0,0,0,0,0,0
06/09/2021,20,2021,6,9,1,0,1028,0,0,0,0,0,0,0,0,0,0
06/10/2021,20,2021,6,10,1,0,1029,0,0,0,0,0,0,0,0,0,0
06/11/2021,20,2021,6,11,1,0,111,0,0,0,0,0,0,0,0,0,0
14/06/2021,20,2021,6,14,1,0,114,0,0,0,0,0,0,0,0,0,0
15/06/2021,34,2021,6,15,1,0,115,0,0,0,0,0,0,0,0,0,0
16/06/2021,20,2021,6,16,1,0,116,0,0,0,0,0,0,0,0,0,0
17/06/2021,23,2021,6,17,1,0,117,0,0,0,0,0,0,0,0,1,0
18/06/2021,23,2021,6,18,1,0,118,0,0,0,0,0,1,0,0,0,0
19/06/2021,24,2021,6,19,0,1,119,0,0,0,0,0,0,0,0,0,0
21/06/2021,30,2021,6,21,1,0,1111,0,0,0,0,0,0,0,0,0,0
22/06/2021,20,2021,6,22,1,0,1112,0,0,0,0,0,0,0,0,0,0
23/06/2021,23,2021,6,23,1,0,1113,0,0,0,0,0,0,0,0,0,0
24/06/2021,20,2021,6,24,1,0,1114,0,0,0,0,0,0,0,0,0,0
25/06/2021,21,2021,6,25,1,0,1115,0,0,0,0,0,0,0,0,0,0
26/06/2021,50,2021,6,26,0,1,1116,0,0,0,0,0,0,0,0,0,0
28/06/2021,20,2021,6,28,1,0,1118,0,0,0,0,0,0,0,0,1,0
29/06/2021,22,2021,6,29,1,0,1119,0,0,0,0,0,0,0,0,0,0
30/06/2021,21,2021,6,30,1,0,1120,0,0,0,0,0,0,0,0,0,0
07/01/2021,50,2021,7,1,1,0,1121,0,0,0,0,0,0,0,0,0,0
07/02/2021,20,2021,7,2,1,0,1122,0,0,0,0,0,0,0,0,0,0
07/03/2021,20,2021,7,3,0,1,1123,0,0,0,0,0,0,0,1,0,0
07/05/2021,20,2021,7,5,1,0,1125,0,0,0,0,0,0,0,0,0,0
07/06/2021,29,2021,7,6,1,0,1126,0,0,0,0,0,1,0,0,0,0
07/07/2021,22,2021,7,7,1,0,1127,0,0,0,0,0,0,0,0,0,0
07/08/2021,20,2021,7,8,1,0,1128,0,0,0,0,0,0,0,0,0,0
07/09/2021,0,2021,7,9,1,0,1129,0,0,0,0,0,0,0,0,0,0
07/10/2021,20,2021,7,10,0,1,1130,0,0,0,0,0,0,0,1,0,0
07/12/2021,21,2021,7,12,1,0,122,0,0,0,0,0,0,0,0,0,0
13/07/2021,20,2021,7,13,1,0,123,0,1,0,0,0,0,0,0,0,0
14/07/2021,20,2021,7,14,1,0,124,0,1,0,0,0,0,0,0,0,0
15/07/2021,26,2021,7,15,1,0,125,0,1,0,0,0,0,0,0,0,0
16/07/2021,20,2021,7,16,1,0,126,0,1,0,0,0,0,0,0,0,0
17/07/2021,23,2021,7,17,0,1,127,0,1,0,0,0,0,0,0,0,0
19/07/2021,20,2021,7,19,1,0,129,0,1,0,0,0,0,0,0,0,0
20/07/2021,22,2021,7,20,1,0,1210,0,1,0,0,0,1,0,0,0,0
23/07/2021,21,2021,7,23,1,0,1213,0,0,0,0,0,1,0,0,0,0
24/07/2021,30,2021,7,24,0,1,1214,0,0,0,0,0,0,0,0,0,0
